
Ticker,Date,Open,Close,Volume
BAC,2024-08-01,40.44,39.5,60107845.0
BAC,2024-09-03,40.58,40.7,48489317.0
BAC,2024-10-01,39.51,39.22,26291185.0
BAC,2024-11-01,42.15,41.76,31220003.0
BAC,2024-12-02,47.74,47.04,35891499.0
BAC,2025-01-02,44.14,44.29,25610575.0
BAC,2025-02-03,45.35,46.21,36497705.0
BAC,2025-03-03,46.21,45.56,46946021.0
BAC,2025-04-01,41.39,41.49,25578539.0
BAC,2025-05-01,39.82,40.17,33569144.0
BAC,2025-06-02,43.88,44.08,28582598.0
CRM,2020-06-01,173.1,176.36,5719312.0
CRM,2020-07-01,188.1,191.89,4754613.0
CRM,2020-08-03,197.8,203.19,6561007.0
CRM,2020-09-01,271.0,281.25,13303236.0
CRM,2020-10-01,253.18,253.45,4318011.0
CRM,2020-11-02,235.12,232.45,3953394.0
CRM,2020-12-01,245.0,241.35,19349095.0
CRM,2021-01-04,222.64,220.31,10319917.0
CRM,2021-02-01,227.21,228.46,5696684.0
CRM,2021-03-01,219.9,217.54,14027677.0
CRM,2021-04-01,213.6,218.72,7763501.0
CRM,2021-05-03,230.77,223.76,5835707.0
CRM,2021-06-01,238.0,236.2,8103888.0
CRM,2021-07-01,244.5,244.98,3899605.0
CRM,2021-08-02,242.31,240.86,3525726.0
CRM,2021-09-01,266.27,268.32,7189035.0
CRM,2021-10-01,271.5,275.26,4756004.0
CRM,2021-11-01,301.5,302.76,3825097.0
CRM,2021-12-01,271.26,251.5,30744431.0
CRM,2022-01-03,255.01,255.46,4318489.0
CRM,2022-02-01,232.37,232.12,6387115.0
CRM,2022-03-01,213.4,208.89,12587317.0
CRM,2022-04-01,212.48,212.25,6007859.0
CRM,2022-05-02,175.09,177.57,6278442.0
CRM,2022-06-01,178.01,176.07,37037406.0
CRM,2022-07-01,164.76,168.2,4561576.0
CRM,2022-08-01,181.3,182.98,3997132.0
CRM,2022-09-01,154.87,153.53,9924037.0
CRM,2022-10-03,144.98,147.9,6819910.0
CRM,2022-11-01,165.0,159.82,4545909.0
CRM,2022-12-01,147.55,147.0,33721470.0
CRM,2023-01-03,135.19,134.78,8196354.0
CRM,2023-02-01,167.73,171.82,8853905.0
CRM,2023-03-01,162.99,167.35,15841217.0
CRM,2023-04-03,198.22,196.49,5340770.0
CRM,2023-05-01,197.76,197.79,2882931.0
CRM,2023-06-01,208.22,212.9,20907358.0
CRM,2023-07-03,210.57,211.65,2399966.0
CRM,2023-08-01,223.89,224.27,4214465.0
CRM,2023-09-01,223.5,221.53,5600939.0
CRM,2023-10-02,200.8,203.71,3745684.0
CRM,2023-11-01,200.92,203.91,3593561.0
CRM,2023-12-01,250.0,260.0,14538232.0
CRM,2024-01-02,260.54,256.13,4741418.0
CRM,2024-02-01,282.01,283.8,3218346.0
CRM,2024-03-01,307.0,316.88,9366647.0
CRM,2024-04-01,301.69,302.26,2918140.0
CRM,2024-05-01,269.02,268.69,3761619.0
CRM,2024-06-03,234.62,236.62,19962737.0
CRM,2024-07-01,258.15,256.21,5871685.0
CRM,2024-08-01,259.9,253.06,5527395.0
CRM,2024-09-03,252.62,248.06,6190352.0
CRM,2024-10-01,274.14,270.87,4369918.0
CRM,2024-11-01,290.23,294.72,3527502.0
CRM,2024-12-02,332.0,331.01,6063387.0
CRM,2025-01-02,336.31,330.66,4807138.0
CRM,2025-02-03,335.97,339.24,4549415.0
CRM,2025-03-03,300.44,293.06,6298208.0
CRM,2025-04-01,268.435,270.2,4598153.0
CRM,2025-05-01,273.52,269.33,5208927.0
CRM,2025-06-02,263.11,261.62,9213476.0
DIS,2020-06-01,117.26,118.77,10548789.0
DIS,2020-07-01,112.82,113.01,11930873.0
DIS,2020-08-03,116.17,116.35,10229172.0
DIS,2020-09-01,131.92,133.55,8344079.0
DIS,2020-10-01,124.94,123.31,8908316.0
DIS,2020-11-02,122.24,120.13,9186007.0
DIS,2020-12-01,149.57,149.44,8827829.0
DIS,2021-01-04,182.255,177.68,13426595.0
DIS,2021-02-01,170.835,170.97,8140399.0
DIS,2021-03-01,193.23,194.98,10709916.0
DIS,2021-04-01,186.43,188.97,7749378.0
DIS,2021-05-03,187.69,185.51,7542779.0
DIS,2021-06-01,180.18,178.84,7475585.0
DIS,2021-07-01,175.35,177.26,5887078.0
DIS,2021-08-02,177.22,175.55,5847175.0
DIS,2021-09-01,181.96,183.48,7302824.0
DIS,2021-10-01,172.28,176.01,12165022.0
DIS,2021-11-01,169.21,170.19,8182898.0
DIS,2021-12-01,146.7,142.15,16503227.0
DIS,2022-01-03,155.83,156.76,10228257.0
DIS,2022-02-01,143.02,144.49,8573340.0
DIS,2022-03-01,147.86,145.7,8943991.0
DIS,2022-04-01,137.34,137.0,10341044.0
DIS,2022-05-02,111.89,113.5,14300708.0
DIS,2022-06-01,112.01,109.19,11829744.0
DIS,2022-07-01,94.24,96.14,10543380.0
DIS,2022-08-01,104.87,106.22,7769658.0
DIS,2022-09-01,111.79,112.53,7718715.0
DIS,2022-10-03,95.73,97.13,9468403.0
DIS,2022-11-01,107.7,106.0,7955761.0
DIS,2022-12-01,97.87,98.59,13855680.0
DIS,2023-01-03,88.98,88.97,14997142.0
DIS,2023-02-01,108.5,109.39,9975481.0
DIS,2023-03-01,99.19,98.54,7898251.0
DIS,2023-04-03,100.21,99.76,7313201.0
DIS,2023-05-01,102.405,102.21,6909535.0
DIS,2023-06-01,88.4,88.59,11993172.0
DIS,2023-07-03,89.115,90.5,7979547.0
DIS,2023-08-01,89.12,89.03,13745084.0
DIS,2023-09-01,82.105,81.64,27701889.0
DIS,2023-10-02,80.92,81.67,9128074.0
DIS,2023-11-01,81.53,81.07,9092974.0
DIS,2023-12-01,92.74,92.58,11898169.0
DIS,2024-01-02,90.1,90.71,10587634.0
DIS,2024-02-01,96.37,97.06,8484801.0
DIS,2024-03-01,111.44,111.95,7242396.0
DIS,2024-04-01,122.06,121.53,8419727.0
DIS,2024-05-01,111.29,110.48,6346109.0
DIS,2024-06-03,104.17,102.77,6908604.0
DIS,2024-07-01,99.4,98.04,15298971.0
DIS,2024-08-01,93.86,93.05,9263596.0
DIS,2024-09-03,89.605,89.13,8465469.0
DIS,2024-10-01,95.19,94.05,10099234.0
DIS,2024-11-01,95.7,95.81,7944869.0
DIS,2024-12-02,117.78,117.16,8390465.0
DIS,2025-01-02,111.7,110.82,5688086.0
DIS,2025-02-03,111.35,114.0,8870666.0
DIS,2025-03-03,114.07,112.79,7884746.0
DIS,2025-04-01,98.32,97.68,8762675.0
DIS,2025-05-01,91.265,90.81,7790638.0
DIS,2025-06-02,112.68,112.95,7546839.0
GOOGL,2020-06-01,71.0275,71.4844,25276378.0
GOOGL,2020-07-01,70.7023,71.8396,42335395.0
GOOGL,2020-08-03,74.2807,73.8702,45686720.0
GOOGL,2020-09-01,81.3132,82.4551,22757520.0
GOOGL,2020-10-01,73.9151,74.1262,33003629.0
GOOGL,2020-11-02,80.8837,80.9227,44389314.0
GOOGL,2020-12-01,88.0137,89.4438,37498123.0
GOOGL,2021-01-04,87.6821,85.9948,37459202.0
GOOGL,2021-02-01,91.8962,94.3116,40397977.0
GOOGL,2021-03-01,102.03,103.109,26156256.0
GOOGL,2021-04-01,104.235,106.104,40024669.0
GOOGL,2021-05-03,117.818,116.731,28345162.0
GOOGL,2021-06-01,118.293,118.629,23442695.0
GOOGL,2021-07-01,121.285,122.002,18178480.0
GOOGL,2021-08-02,134.629,134.366,21712626.0
GOOGL,2021-09-01,144.476,144.692,22015620.0
GOOGL,2021-10-01,133.962,136.049,35488364.0
GOOGL,2021-11-01,147.511,142.978,47093341.0
GOOGL,2021-12-01,143.48,140.542,34178693.0
GOOGL,2022-01-03,144.531,144.468,28782904.0
GOOGL,2022-02-01,137.097,137.147,68892480.0
GOOGL,2022-03-01,134.39,133.578,26591408.0
GOOGL,2022-04-01,138.996,139.644,26035480.0
GOOGL,2022-05-02,112.995,116.162,35661830.0
GOOGL,2022-06-01,114.44,113.48,36738218.0
GOOGL,2022-07-01,107.543,108.345,35604262.0
GOOGL,2022-08-01,114.883,114.445,26128664.0
GOOGL,2022-09-01,107.889,109.344,28463737.0
GOOGL,2022-10-03,96.4105,98.2837,28083468.0
GOOGL,2022-11-01,95.1053,90.1432,47332315.0
GOOGL,2022-12-01,100.655,100.625,28791089.0
GOOGL,2023-01-03,89.2614,88.798,28233202.0
GOOGL,2023-02-01,98.3534,100.067,35659907.0
GOOGL,2023-03-01,89.6549,90.0336,31224006.0
GOOGL,2023-04-03,102.02,103.983,25126154.0
GOOGL,2023-05-01,106.455,106.813,26778403.0
GOOGL,2023-06-01,122.371,123.273,30884237.0
GOOGL,2023-07-03,118.809,119.467,14520297.0
GOOGL,2023-08-01,130.303,131.075,23360819.0
GOOGL,2023-09-01,136.958,135.169,21621785.0
GOOGL,2023-10-02,130.736,133.685,22368834.0
GOOGL,2023-11-01,123.622,125.994,30191489.0
GOOGL,2023-12-01,131.383,131.383,31556244.0
GOOGL,2024-01-02,138.05,137.671,23797175.0
GOOGL,2024-02-01,141.607,140.65,40613244.0
GOOGL,2024-03-01,137.93,136.644,31264041.0
GOOGL,2024-04-01,150.146,154.928,31845875.0
GOOGL,2024-05-01,163.707,163.268,33614567.0
GOOGL,2024-06-03,171.917,172.544,27558660.0
GOOGL,2024-07-01,182.578,182.539,16045735.0
GOOGL,2024-08-01,169.829,170.339,24592096.0
GOOGL,2024-09-03,161.321,156.971,39041673.0
GOOGL,2024-10-01,167.493,166.799,28370600.0
GOOGL,2024-11-01,169.875,171.094,31832917.0
GOOGL,2024-12-02,168.572,171.294,23816347.0
GOOGL,2025-01-02,190.65,189.43,20370828.0
GOOGL,2025-02-03,200.69,201.23,27838348.0
GOOGL,2025-03-03,171.925,167.01,40770451.0
GOOGL,2025-04-01,153.62,157.07,30672899.0
GOOGL,2025-05-01,160.45,161.3,30203248.0
GOOGL,2025-06-02,167.84,169.03,38612272.0
HD,2020-06-01,234.375,232.373,3628675.1028117
HD,2020-07-01,235.994,234.591,3889909.2948305
HD,2020-08-03,252.147,251.607,2501184.3314668
HD,2020-09-01,268.497,270.312,3425348.1409482
HD,2020-10-01,265.552,263.825,2837922.0027887
HD,2020-11-02,256.73,257.28,3111383.2850046
HD,2020-12-01,264.875,262.854,4151115.9736036
HD,2021-01-04,254.169,252.176,5234950.3570639
HD,2021-02-01,259.154,258.055,3880517.087951
HD,2021-03-01,247.299,249.968,4741278.1511979
HD,2021-04-01,295.071,295.896,4081083.5541611
HD,2021-05-03,313.717,317.554,3831236.7888407
HD,2021-06-01,308.309,304.129,3691948.4348903
HD,2021-07-01,309.202,310.773,2667332.7462977
HD,2021-08-02,318.956,316.268,2086220.3885251
HD,2021-09-01,316.268,314.403,3437215.5209329
HD,2021-10-01,318.779,320.439,2896929.7627726
HD,2021-11-01,362.343,356.012,3479894.67909
HD,2021-12-01,392.214,390.595,3607886.298152
HD,2022-01-03,406.346,398.612,3814966.2705326
HD,2022-02-01,360.399,359.653,3492542.6200457
HD,2022-03-01,306.868,312.391,5782823.6569866
HD,2022-04-01,294.894,296.258,5660199.1588572
HD,2022-05-02,296.357,301.245,4314352.0604252
HD,2022-06-01,297.981,293.487,3119620.7004144
HD,2022-07-01,272.296,275.604,2853860.1566447
HD,2022-08-01,296.895,302.011,3345569.3122395
HD,2022-09-01,286.666,291.606,3765092.0778143
HD,2022-10-03,279.31,281.994,3601629.1064078
HD,2022-11-01,298.564,294.28,3329346.7584492
HD,2022-12-01,326.31,327.07,3830118.0
HD,2023-01-03,317.42,315.91,2822390.0
HD,2023-02-01,322.39,328.09,3076471.0
HD,2023-03-01,291.92,290.79,5905093.0
HD,2023-04-03,294.87,297.73,4007558.0
HD,2023-05-01,298.98,297.7,2969999.0
HD,2023-06-01,284.05,288.39,4305103.0
HD,2023-07-03,309.78,310.02,1483269.0
HD,2023-08-01,331.76,332.07,2547410.0
HD,2023-09-01,332.0,333.08,2317413.0
HD,2023-10-02,300.52,299.83,2807021.0
HD,2023-11-01,285.59,286.63,2747346.0
HD,2023-12-01,313.83,319.62,3613808.0
HD,2024-01-02,344.21,345.08,2833794.0
HD,2024-02-01,353.4,360.07,2439201.0
HD,2024-03-01,380.36,384.45,2750902.0
HD,2024-04-01,381.47,368.03,4333231.0
HD,2024-05-01,333.01,331.97,3267852.0
HD,2024-06-03,333.65,328.01,3712785.0
HD,2024-07-01,343.92,336.19,2643576.0
HD,2024-08-01,369.99,358.58,3759024.0
HD,2024-09-03,367.9,364.74,3598082.0
HD,2024-10-01,404.02,409.05,3476191.0
HD,2024-11-01,394.8,392.59,3277974.0
HD,2024-12-02,429.005,426.96,2617198.0
HD,2025-01-02,392.195,388.46,2418343.0
HD,2025-02-03,404.72,408.76,2896444.0
HD,2025-03-03,396.95,389.69,3397551.0
HD,2025-04-01,364.135,365.52,2801979.0
HD,2025-05-01,360.31,358.3,3210084.0
HD,2025-06-02,365.875,367.96,2507113.0
JNJ,2020-06-01,138.106,138.017,6551060.6498379
JNJ,2020-07-01,131.918,131.633,6585657.9740583
JNJ,2020-08-03,137.272,138.164,4351059.1417589
JNJ,2020-09-01,145.235,143.009,6684311.5384212
JNJ,2020-10-01,140.929,139.057,6841715.6992718
JNJ,2020-11-02,131.172,130.908,7509401.8399956
JNJ,2020-12-01,139.048,140.145,10249145.263598
JNJ,2021-01-04,149.451,148.755,12379308.675005
JNJ,2021-02-01,157.12,154.649,10491278.605935
JNJ,2021-03-01,154.404,152.365,11032704.092028
JNJ,2021-04-01,155.502,155.718,7559518.4013451
JNJ,2021-05-03,156.473,158.012,6895041.343954
JNJ,2021-06-01,163.74,159.298,10857257.887513
JNJ,2021-07-01,158.533,159.709,6567508.8589771
JNJ,2021-08-02,165.966,165.78,3867109.5924251
JNJ,2021-09-01,167.368,168.192,5503131.2753077
JNJ,2021-10-01,156.376,155.345,8851286.1030654
JNJ,2021-11-01,157.954,157.816,6039333.7156962
JNJ,2021-12-01,152.864,154.031,10094850.252758
JNJ,2022-01-03,165.848,167.153,6170754.192909
JNJ,2022-02-01,167.338,166.505,8368975.2562788
JNJ,2022-03-01,159.886,160.827,8910224.3294652
JNJ,2022-04-01,173.625,174.742,6654379.4688079
JNJ,2022-05-02,176.979,175.183,7286383.2949502
JNJ,2022-06-01,176.813,175.392,5243838.3141959
JNJ,2022-07-01,175.136,177.178,5571064.8244846
JNJ,2022-08-01,171.898,171.641,5533569.7191156
JNJ,2022-09-01,160.454,164.28,7558065.1325582
JNJ,2022-10-03,163.236,162.153,8712848.9538493
JNJ,2022-11-01,172.944,171.98,7030112.2828581
JNJ,2022-12-01,179.0,178.74,6282567.0
JNJ,2023-01-03,176.16,178.19,6344864.0
JNJ,2023-02-01,162.99,164.92,9865296.0
JNJ,2023-03-01,153.01,152.57,6766972.0
JNJ,2023-04-03,154.95,156.85,6841888.0
JNJ,2023-05-01,163.6,163.6,4893426.0
JNJ,2023-06-01,154.54,154.54,7901348.0
JNJ,2023-07-03,164.34,163.35,4033713.0
JNJ,2023-08-01,166.365,168.89,15811545.0
JNJ,2023-09-01,161.42,160.48,8610052.0
JNJ,2023-10-02,155.42,155.15,7259935.0
JNJ,2023-11-01,149.19,148.69,5732973.0
JNJ,2023-12-01,156.44,158.38,10342901.0
JNJ,2024-01-02,156.93,159.97,9622108.0
JNJ,2024-02-01,158.16,158.36,8012122.0
JNJ,2024-03-01,161.83,162.12,5670135.0
JNJ,2024-04-01,157.72,157.78,4364699.0
JNJ,2024-05-01,148.735,151.18,14473711.0
JNJ,2024-06-03,147.25,147.74,7329241.0
